relative_im_path,class,xmin,xmax,ymin,ymax
datasets/222/184.jpg,222,78,73,666,509,
datasets/222/63.jpg,222,43,33,512,389,
datasets/222/139.jpg,222,1,51,152,273,
datasets/222/161.jpg,222,41,139,973,687,
datasets/222/17.jpg,222,147,29,774,379,
datasets/222/188.jpg,222,155,66,295,139,
datasets/222/203.jpg,222,4,76,169,346,
datasets/222/167.jpg,222,53,26,603,388,
datasets/222/116.jpg,222,4,97,683,446,
datasets/222/163.jpg,222,418,88,494,125,
datasets/222/195.jpg,222,83,33,1895,1018,
datasets/222/171.jpg,222,13,26,639,427,
datasets/222/99.jpg,222,229,232,1348,770,
datasets/222/153.jpg,222,17,182,510,370,
datasets/222/150.jpg,222,33,27,582,384,
datasets/222/44.jpg,222,103,390,706,645,
datasets/222/213.jpg,222,578,88,651,168,
datasets/222/67.jpg,222,88,61,605,406,
datasets/222/83.jpg,222,48,240,578,458,
datasets/222/59.jpg,222,216,21,949,436,
datasets/222/1.jpg,222,145,46,910,364,
datasets/222/77.jpg,222,0,120,17,160,
datasets/222/22.jpg,222,89,129,709,433,
datasets/222/35.jpg,222,90,140,679,363,
datasets/222/123.jpg,222,0,115,201,252,
datasets/222/170.jpg,222,15,33,606,421,
datasets/222/132.jpg,222,24,146,599,390,
datasets/222/41.jpg,222,148,32,1807,990,
datasets/222/202.jpg,222,157,232,1058,804,
datasets/222/212.jpg,222,153,208,1455,978,
datasets/222/179.jpg,222,134,244,1449,976,
datasets/222/48.jpg,222,90,144,538,400,
datasets/222/62.jpg,222,82,143,728,470,
datasets/222/136.jpg,222,29,40,628,421,
datasets/222/192.jpg,222,97,39,890,681,
datasets/222/207.jpg,222,6,40,371,312,
datasets/222/193.jpg,222,107,168,409,372,
datasets/222/196.jpg,222,13,27,487,219,
datasets/222/90.jpg,222,262,90,569,344,
datasets/222/47.jpg,222,73,155,530,404,
datasets/222/182.jpg,222,58,119,960,642,
datasets/222/11.jpg,222,354,119,883,338,
datasets/222/34.jpg,222,61,123,674,433,
datasets/222/190.jpg,222,64,132,547,415,
datasets/222/92.jpg,222,447,348,1212,943,
datasets/222/135.jpg,222,169,49,1049,669,
datasets/222/73.jpg,222,44,127,1559,979,
datasets/222/65.jpg,222,28,39,453,295,
datasets/222/4.jpg,222,157,30,836,341,
datasets/222/50.jpg,222,355,369,1550,945,
datasets/222/142.jpg,222,29,79,457,289,
datasets/222/57.jpg,222,1,75,132,199,
datasets/222/113.jpg,222,18,102,606,449,
datasets/222/185.jpg,222,163,177,1424,974,
datasets/222/75.jpg,222,426,134,611,242,
datasets/222/219.jpg,222,1103,145,1278,224,
datasets/222/158.jpg,222,1049,286,1181,354,
datasets/222/71.jpg,222,22,72,624,327,
datasets/222/10.jpg,222,199,122,1135,655,
datasets/222/98.jpg,222,132,173,2100,1306,
datasets/222/94.jpg,222,61,17,709,527,
datasets/222/129.jpg,222,71,414,207,547,
datasets/222/38.jpg,222,84,49,533,392,
datasets/222/49.jpg,222,57,138,1112,604,
datasets/222/180.jpg,222,85,75,618,410,
datasets/222/87.jpg,222,593,140,638,181,
datasets/222/151.jpg,222,315,100,1536,3676,
datasets/222/56.jpg,222,60,74,525,401,
datasets/222/175.jpg,222,301,420,957,656,
datasets/222/66.jpg,222,136,139,765,367,
datasets/222/33.jpg,222,50,5,611,325,
datasets/222/197.jpg,222,97,153,859,513,
datasets/222/174.jpg,222,973,332,1100,411,
datasets/222/200.jpg,222,590,108,639,136,
datasets/222/215.jpg,222,136,79,888,690,
datasets/222/12.jpg,222,121,86,657,398,
datasets/222/97.jpg,222,49,139,742,463,
datasets/222/201.jpg,222,194,169,840,549,
datasets/222/126.jpg,222,92,61,936,687,
datasets/222/9.jpg,222,176,166,1769,996,
datasets/222/183.jpg,222,28,95,887,677,
datasets/222/8.jpg,222,74,342,93,403,
datasets/222/82.jpg,222,89,95,253,184,
datasets/222/137.jpg,222,4,134,215,271,
datasets/222/45.jpg,222,1074,233,1585,504,
datasets/222/20.jpg,222,511,524,2224,1525,
datasets/222/168.jpg,222,46,198,161,248,
datasets/222/26.jpg,222,128,227,935,619,
datasets/222/109.jpg,222,398,126,2035,1377,
datasets/222/29.jpg,222,32,36,576,364,
datasets/222/120.jpg,222,40,100,910,583,
datasets/222/218.jpg,222,117,88,470,217,
datasets/222/89.jpg,222,125,159,1149,667,
datasets/222/95.jpg,222,35,56,360,244,
datasets/222/72.jpg,222,14,228,1200,964,
datasets/222/31.jpg,222,175,181,584,420,
datasets/222/159.jpg,222,863,190,949,259,
datasets/222/166.jpg,222,111,105,1099,716,
datasets/222/211.jpg,222,303,387,2676,2199,
datasets/222/141.jpg,222,1973,291,2248,640,
datasets/222/70.jpg,222,346,137,485,204,
datasets/222/143.jpg,222,1589,455,1680,842,
datasets/222/80.jpg,222,565,122,1061,354,
datasets/222/210.jpg,222,382,83,423,104,
datasets/223/173.jpg,223,87,200,161,240,
datasets/223/157.jpg,223,9,158,39,180,
datasets/223/69.jpg,223,44,39,562,376,
datasets/223/165.jpg,223,120,153,939,724,
datasets/223/138.jpg,223,5,80,982,707,
datasets/223/6.jpg,223,24,114,414,260,
datasets/223/96.jpg,223,59,163,429,307,
datasets/223/54.jpg,223,263,297,1513,824,
datasets/223/149.jpg,223,6,47,333,222,
datasets/223/81.jpg,223,107,145,951,514,
datasets/223/76.jpg,223,193,417,776,733,
datasets/223/78.jpg,223,31,96,599,266,
datasets/223/61.jpg,223,1062,134,1180,275,
datasets/223/7.jpg,223,162,96,726,372,
datasets/223/105.jpg,223,42,83,621,268,
datasets/223/152.jpg,223,20,164,585,398,
datasets/223/154.jpg,223,24,64,628,436,
datasets/223/134.jpg,223,56,21,511,348,
datasets/223/148.jpg,223,81,163,697,508,
datasets/223/15.jpg,223,61,62,888,325,
datasets/223/156.jpg,223,156,153,1840,1218,
datasets/223/93.jpg,223,32,134,1133,446,
datasets/223/42.jpg,223,27,103,502,314,
datasets/223/88.jpg,223,25,127,640,450,
datasets/223/2.jpg,223,214,207,1735,821,
datasets/223/86.jpg,223,463,771,2354,1375,
datasets/223/127.jpg,223,91,125,493,295,
datasets/223/121.jpg,223,300,684,1893,1267,
datasets/223/24.jpg,223,237,69,878,292,
datasets/223/103.jpg,223,2,69,154,133,
datasets/223/68.jpg,223,83,77,535,293,
datasets/223/13.jpg,223,339,324,1410,805,
datasets/223/162.jpg,223,34,10,618,480,
datasets/223/55.jpg,223,82,75,796,370,
datasets/223/5.jpg,223,318,65,875,343,
datasets/223/130.jpg,223,119,47,1145,695,
datasets/223/30.jpg,223,164,80,1224,616,
datasets/223/40.jpg,223,153,41,624,389,
datasets/223/147.jpg,223,214,81,1192,575,
datasets/223/39.jpg,223,61,32,916,399,
datasets/223/124.jpg,223,69,128,569,350,
datasets/223/18.jpg,223,297,45,379,130,
datasets/223/115.jpg,223,194,106,545,290,
datasets/223/169.jpg,223,409,178,1137,621,
datasets/223/16.jpg,223,28,225,1180,600,
datasets/223/3.jpg,223,218,148,658,373,
datasets/223/100.jpg,223,119,125,301,223,
datasets/223/144.jpg,223,22,74,608,316,
datasets/223/27.jpg,223,23,108,492,344,
datasets/223/19.jpg,223,135,245,1051,643,
datasets/223/64.jpg,223,271,580,1477,1069,
datasets/223/37.jpg,223,378,359,1728,1045,
datasets/223/107.jpg,223,48,104,604,347,
datasets/223/36.jpg,223,635,1518,4677,3001,
datasets/223/131.jpg,223,17,39,646,360,
datasets/223/112.jpg,223,456,111,566,142,
datasets/223/25.jpg,223,421,499,1364,832,
datasets/223/74.jpg,223,145,123,595,381,
datasets/223/91.jpg,223,107,154,559,401,
datasets/223/108.jpg,223,147,50,958,343,
datasets/223/52.jpg,223,151,235,737,475,
datasets/223/110.jpg,223,127,168,533,408,
datasets/223/145.jpg,223,23,30,785,520,
datasets/223/106.jpg,223,26,63,619,334,
datasets/223/164.jpg,223,75,76,789,372,
datasets/223/104.jpg,223,64,170,695,434,
datasets/223/28.jpg,223,314,304,811,549,
datasets/223/101.jpg,223,34,1,742,509,
datasets/223/60.jpg,223,70,67,523,233,
datasets/223/84.jpg,223,351,73,463,146,
datasets/223/46.jpg,223,51,74,386,221,
datasets/223/114.jpg,223,7,25,793,442,
datasets/223/118.jpg,223,111,119,919,455,
datasets/223/51.jpg,223,13,78,270,276,
datasets/223/111.jpg,223,70,59,230,142,
datasets/223/119.jpg,223,60,160,591,446,
datasets/223/155.jpg,223,81,0,199,83,
datasets/223/53.jpg,223,121,238,900,566,
datasets/223/102.jpg,223,44,215,1004,535,
datasets/223/160.jpg,223,34,7,360,215,
datasets/223/128.jpg,223,194,187,640,380,
datasets/223/23.jpg,223,297,428,1269,917,
datasets/223/32.jpg,223,411,525,1964,1208,
datasets/223/85.jpg,223,173,49,1141,637,
datasets/223/58.jpg,223,102,108,576,312,
datasets/223/125.jpg,223,25,42,745,383,
datasets/223/146.jpg,223,193,417,1501,966,
datasets/223/172.jpg,223,18,46,624,422,
datasets/223/133.jpg,223,41,10,638,446,
datasets/223/140.jpg,223,83,139,919,624,
datasets/223/21.jpg,223,62,135,169,186,
datasets/223/14.jpg,223,42,55,1239,688,
datasets/223/117.jpg,223,199,456,1374,905,
datasets/223/122.jpg,223,62,19,574,412,
datasets/223/79.jpg,223,68,184,605,418,
datasets/223/43.jpg,223,92,42,817,555,
datasets/223/63.jpg,223,45,128,791,375,
datasets/223/139.jpg,223,106,70,897,503,
datasets/223/161.jpg,223,464,414,1735,991,
datasets/223/17.jpg,223,103,150,682,423,
datasets/223/167.jpg,223,0,125,63,274,
datasets/223/116.jpg,223,23,29,918,539,
datasets/223/163.jpg,223,150,192,648,441,
datasets/223/171.jpg,223,172,18,358,522,
datasets/223/99.jpg,223,222,407,1876,1188,
datasets/223/153.jpg,223,49,19,958,600,
datasets/223/150.jpg,223,129,125,896,688,
datasets/223/44.jpg,223,506,433,1744,999,
datasets/223/67.jpg,223,487,184,608,235,
datasets/223/83.jpg,223,62,26,940,499,
datasets/223/59.jpg,223,769,326,830,506,
datasets/223/1.jpg,223,253,212,1136,649,
datasets/223/77.jpg,223,51,49,595,414,
datasets/223/22.jpg,223,136,138,904,465,
datasets/223/35.jpg,223,224,243,626,451,
datasets/223/123.jpg,223,106,616,1373,1227,
datasets/223/170.jpg,223,235,89,461,244,
datasets/223/132.jpg,223,926,238,1015,278,
datasets/223/41.jpg,223,37,51,434,219,
datasets/223/48.jpg,223,460,405,1626,913,
datasets/223/62.jpg,223,52,101,611,372,
datasets/223/136.jpg,223,511,1,591,34,
datasets/223/90.jpg,223,145,279,889,603,
datasets/223/47.jpg,223,385,278,1769,1284,
datasets/223/11.jpg,223,115,102,423,191,
datasets/223/34.jpg,223,63,90,596,356,
datasets/223/92.jpg,223,37,86,415,262,
datasets/223/135.jpg,223,31,5,300,198,
datasets/223/73.jpg,223,1,88,797,783,
datasets/223/65.jpg,223,86,62,812,356,
datasets/223/4.jpg,223,249,777,1753,1252,
datasets/223/50.jpg,223,37,146,351,316,
datasets/223/142.jpg,223,91,445,1204,859,
datasets/223/57.jpg,223,235,294,834,655,
datasets/223/113.jpg,223,69,93,460,308,
datasets/223/75.jpg,223,128,26,923,337,
datasets/223/158.jpg,223,1290,326,1499,443,
datasets/223/71.jpg,223,23,88,378,229,
datasets/223/10.jpg,223,25,81,1251,604,
datasets/223/98.jpg,223,261,114,810,334,
datasets/223/94.jpg,223,35,58,609,417,
datasets/223/129.jpg,223,21,212,604,436,
datasets/223/38.jpg,223,62,147,827,397,
datasets/223/49.jpg,223,224,353,1172,647,
datasets/223/87.jpg,223,138,274,1072,559,
datasets/223/151.jpg,223,67,135,713,423,
datasets/223/56.jpg,223,73,6,907,277,
datasets/223/175.jpg,223,6,26,393,221,
datasets/223/66.jpg,223,24,60,449,232,
datasets/223/33.jpg,223,90,84,939,446,
datasets/223/174.jpg,223,409,302,1399,638,
datasets/223/12.jpg,223,189,108,861,317,
datasets/223/97.jpg,223,260,187,362,301,
datasets/223/126.jpg,223,5,114,998,592,
datasets/223/9.jpg,223,157,202,975,553,
datasets/223/8.jpg,223,123,60,631,445,
datasets/223/82.jpg,223,28,107,692,317,
datasets/223/137.jpg,223,159,142,474,287,
datasets/223/45.jpg,223,69,43,835,476,
datasets/223/20.jpg,223,59,66,1252,622,
datasets/223/168.jpg,223,90,159,652,395,
datasets/223/26.jpg,223,112,2,606,333,
datasets/223/109.jpg,223,167,343,1229,828,
datasets/223/29.jpg,223,282,359,904,692,
datasets/223/120.jpg,223,28,63,453,229,
datasets/223/89.jpg,223,38,116,570,425,
datasets/223/95.jpg,223,21,97,556,389,
datasets/223/72.jpg,223,45,53,1507,1108,
datasets/223/31.jpg,223,106,51,978,302,
datasets/223/159.jpg,223,221,242,626,417,
datasets/223/166.jpg,223,74,312,1120,743,
datasets/223/141.jpg,223,46,119,571,440,
datasets/223/70.jpg,223,1,45,152,171,
datasets/223/143.jpg,223,51,104,929,536,
datasets/223/80.jpg,223,122,210,1258,547,
datasets/224/173.jpg,224,35,136,589,386,
datasets/224/157.jpg,224,246,225,1320,735,
datasets/224/69.jpg,224,115,230,1479,834,
datasets/224/165.jpg,224,25,127,1584,715,
datasets/224/138.jpg,224,87,32,547,394,
datasets/224/6.jpg,224,287,18,848,366,
datasets/224/96.jpg,224,524,299,2270,1412,
datasets/224/54.jpg,224,21,23,514,358,
datasets/224/149.jpg,224,0,0,647,480,
datasets/224/81.jpg,224,59,105,445,288,
datasets/224/76.jpg,224,29,144,490,354,
datasets/224/78.jpg,224,56,65,644,426,
datasets/224/178.jpg,224,1,130,87,192,
datasets/224/61.jpg,224,399,344,1230,696,
datasets/224/7.jpg,224,29,115,741,392,
datasets/224/105.jpg,224,271,66,927,366,
datasets/224/152.jpg,224,119,80,521,322,
datasets/224/154.jpg,224,335,258,1602,866,
datasets/224/134.jpg,224,25,76,515,314,
datasets/224/148.jpg,224,0,0,0,0,
datasets/224/15.jpg,224,100,100,805,364,
datasets/224/156.jpg,224,61,75,544,359,
datasets/224/93.jpg,224,723,271,769,321,
datasets/224/194.jpg,224,106,74,731,555,
datasets/224/42.jpg,224,13,110,619,375,
datasets/224/199.jpg,224,54,259,1337,640,
datasets/224/88.jpg,224,31,175,80,198,
datasets/224/2.jpg,224,200,93,873,337,
datasets/224/86.jpg,224,49,53,855,460,
datasets/224/205.jpg,224,309,34,1264,579,
datasets/224/127.jpg,224,1366,123,1873,308,
datasets/224/121.jpg,224,674,24,769,144,
datasets/224/208.jpg,224,536,83,640,151,
datasets/224/24.jpg,224,234,7,873,393,
datasets/224/206.jpg,224,15,83,520,339,
datasets/224/198.jpg,224,22,97,514,357,
datasets/224/176.jpg,224,107,88,547,413,
datasets/224/103.jpg,224,130,171,758,486,
datasets/224/68.jpg,224,30,171,660,383,
datasets/224/13.jpg,224,84,91,442,239,
datasets/224/162.jpg,224,7,14,536,199,
datasets/224/55.jpg,224,73,36,1526,768,
datasets/224/204.jpg,224,68,58,587,423,
datasets/224/5.jpg,224,109,30,939,368,
datasets/224/130.jpg,224,493,104,532,129,
datasets/224/30.jpg,224,104,55,686,465,
datasets/224/40.jpg,224,224,97,1013,621,
datasets/224/147.jpg,224,354,268,501,400,
datasets/224/39.jpg,224,29,24,505,379,
datasets/224/124.jpg,224,104,47,559,368,
datasets/224/18.jpg,224,31,85,595,264,
datasets/224/115.jpg,224,90,50,558,418,
datasets/224/169.jpg,224,164,136,904,598,
datasets/224/16.jpg,224,83,184,710,431,
datasets/224/177.jpg,224,491,83,600,172,
datasets/224/3.jpg,224,48,185,1094,683,
datasets/224/100.jpg,224,18,47,307,165,
datasets/224/144.jpg,224,162,132,382,241,
datasets/224/27.jpg,224,281,38,1098,435,
datasets/224/19.jpg,224,64,267,1448,891,
datasets/224/64.jpg,224,424,961,1949,1337,
datasets/224/189.jpg,224,111,99,560,424,
datasets/224/37.jpg,224,232,5,1243,439,
datasets/224/107.jpg,224,61,113,583,342,
datasets/224/36.jpg,224,46,55,1032,373,
datasets/224/181.jpg,224,134,92,693,354,
datasets/224/131.jpg,224,181,291,639,475,
datasets/224/112.jpg,224,22,14,687,311,
datasets/224/25.jpg,224,75,162,879,568,
datasets/224/74.jpg,224,23,113,520,350,
datasets/224/91.jpg,224,35,46,623,422,
datasets/224/108.jpg,224,151,232,1872,1159,
datasets/224/52.jpg,224,290,39,719,359,
datasets/224/110.jpg,224,112,149,522,397,
datasets/224/145.jpg,224,22,91,955,646,
datasets/224/106.jpg,224,573,101,620,122,
datasets/224/164.jpg,224,13,92,518,337,
datasets/224/104.jpg,224,54,44,597,445,
datasets/224/28.jpg,224,513,706,2655,1556,
datasets/224/101.jpg,224,13,98,621,370,
datasets/224/60.jpg,224,1177,416,1226,436,
datasets/224/84.jpg,224,1490,288,1612,487,
datasets/224/46.jpg,224,10,0,1239,783,
datasets/224/191.jpg,224,3,9,646,477,
datasets/224/114.jpg,224,53,54,590,442,
datasets/224/118.jpg,224,48,14,599,464,
datasets/224/51.jpg,224,34,99,614,363,
datasets/224/187.jpg,224,940,354,1023,481,
datasets/224/111.jpg,224,34,52,607,336,
datasets/224/119.jpg,224,92,103,574,383,
datasets/224/155.jpg,224,77,53,458,286,
datasets/224/53.jpg,224,6,311,738,730,
datasets/224/102.jpg,224,494,151,766,297,
datasets/224/160.jpg,224,443,90,647,210,
datasets/224/186.jpg,224,46,48,998,507,
datasets/224/128.jpg,224,64,69,583,414,
datasets/224/23.jpg,224,156,126,869,393,
datasets/224/32.jpg,224,43,102,507,309,
datasets/224/85.jpg,224,7,52,932,533,
datasets/224/58.jpg,224,150,492,928,755,
datasets/224/125.jpg,224,25,86,623,382,
datasets/224/146.jpg,224,42,152,732,391,
datasets/224/172.jpg,224,9,6,624,421,
datasets/224/133.jpg,224,138,22,1528,1020,
datasets/224/140.jpg,224,170,38,704,412,
datasets/224/21.jpg,224,87,232,1085,699,
datasets/224/14.jpg,224,172,39,786,352,
datasets/224/117.jpg,224,52,85,552,398,
datasets/224/122.jpg,224,0,16,949,624,
datasets/224/79.jpg,224,23,90,1512,926,
datasets/224/43.jpg,224,34,53,260,138,
datasets/224/184.jpg,224,492,336,1236,642,
datasets/224/63.jpg,224,18,99,445,284,
datasets/224/139.jpg,224,7,3,474,451,
datasets/224/161.jpg,224,75,41,584,422,
datasets/224/17.jpg,224,143,102,703,372,
datasets/224/188.jpg,224,121,89,552,431,
datasets/224/203.jpg,224,367,38,473,215,
datasets/224/167.jpg,224,125,38,569,319,
datasets/224/116.jpg,224,21,235,995,725,
datasets/224/163.jpg,224,612,154,650,209,
datasets/224/195.jpg,224,37,67,262,150,
datasets/224/171.jpg,224,32,39,603,430,
datasets/224/99.jpg,224,160,96,188,123,
datasets/224/153.jpg,224,54,137,433,306,
datasets/224/150.jpg,224,0,4,640,480,
datasets/224/44.jpg,224,125,240,635,415,
datasets/224/67.jpg,224,1612,248,2856,943,
datasets/224/83.jpg,224,29,100,726,468,
datasets/224/59.jpg,224,295,86,1384,424,
datasets/224/1.jpg,224,57,177,1084,675,
datasets/224/77.jpg,224,43,23,490,368,
datasets/224/22.jpg,224,69,13,1232,685,
datasets/224/35.jpg,224,99,122,431,255,
datasets/224/123.jpg,224,169,174,530,293,
datasets/224/170.jpg,224,163,315,1469,795,
datasets/224/132.jpg,224,135,21,1187,677,
datasets/224/41.jpg,224,149,55,447,208,
datasets/224/202.jpg,224,245,116,785,398,
datasets/224/179.jpg,224,111,118,541,445,
datasets/224/48.jpg,224,20,5,878,283,
datasets/224/62.jpg,224,59,111,674,434,
datasets/224/136.jpg,224,145,140,630,497,
datasets/224/192.jpg,224,155,64,1469,1038,
datasets/224/207.jpg,224,63,76,545,343,
datasets/224/193.jpg,224,115,145,864,424,
datasets/224/196.jpg,224,29,26,588,351,
datasets/224/90.jpg,224,44,11,1187,858,
datasets/224/47.jpg,224,9,184,1011,567,
datasets/224/182.jpg,224,106,52,1476,1062,
datasets/224/11.jpg,224,240,301,1099,714,
datasets/224/34.jpg,224,97,320,1068,625,
datasets/224/190.jpg,224,36,22,601,450,
datasets/224/92.jpg,224,270,349,1196,827,
datasets/224/135.jpg,224,52,70,1259,702,
datasets/224/73.jpg,224,864,698,2719,1581,
datasets/224/65.jpg,224,141,146,1634,907,
datasets/224/4.jpg,224,254,161,1164,453,
datasets/224/50.jpg,224,69,147,653,392,
datasets/224/142.jpg,224,74,17,1280,676,
datasets/224/57.jpg,224,417,282,1732,911,
datasets/224/113.jpg,224,29,71,683,442,
datasets/224/185.jpg,224,423,341,874,697,
datasets/224/75.jpg,224,107,179,938,693,
datasets/224/158.jpg,224,100,6,1026,695,
datasets/224/71.jpg,224,22,133,633,389,
datasets/224/10.jpg,224,98,172,1182,671,
datasets/224/98.jpg,224,57,35,610,436,
datasets/224/94.jpg,224,40,128,581,395,
datasets/224/129.jpg,224,13,180,1420,1051,
datasets/224/38.jpg,224,213,33,718,344,
datasets/224/49.jpg,224,409,106,963,329,
datasets/224/180.jpg,224,15,106,785,442,
datasets/224/87.jpg,224,166,81,526,338,
datasets/224/151.jpg,224,49,6,1002,568,
datasets/224/56.jpg,224,993,583,2908,1986,
datasets/224/175.jpg,224,242,334,658,544,
datasets/224/66.jpg,224,1,28,319,319,
datasets/224/33.jpg,224,103,16,1191,587,
datasets/224/197.jpg,224,580,173,649,209,
datasets/224/174.jpg,224,37,36,621,431,
datasets/224/200.jpg,224,196,253,1110,677,
datasets/224/12.jpg,224,329,379,1327,783,
datasets/224/97.jpg,224,359,237,1187,851,
datasets/224/201.jpg,224,36,215,743,446,
datasets/224/126.jpg,224,27,42,633,423,
datasets/224/9.jpg,224,260,179,1163,470,
datasets/224/183.jpg,224,2,190,2520,1799,
datasets/224/8.jpg,224,145,116,1057,647,
datasets/224/82.jpg,224,14,23,994,685,
datasets/224/137.jpg,224,0,49,672,329,
datasets/224/45.jpg,224,71,241,1054,820,
datasets/224/20.jpg,224,49,112,593,360,
datasets/224/168.jpg,224,47,15,484,336,
datasets/224/26.jpg,224,188,139,1753,996,
datasets/224/109.jpg,224,73,59,476,314,
datasets/224/29.jpg,224,328,377,1365,837,
datasets/224/120.jpg,224,22,71,459,280,
datasets/224/89.jpg,224,468,78,1004,302,
datasets/224/95.jpg,224,211,135,704,335,
datasets/224/72.jpg,224,412,580,2712,1775,
datasets/224/31.jpg,224,308,30,1920,1046,
datasets/224/159.jpg,224,72,39,581,450,
datasets/224/166.jpg,224,236,120,1804,1126,
datasets/224/141.jpg,224,25,163,516,327,
datasets/224/70.jpg,224,28,81,510,313,
datasets/224/143.jpg,224,2,9,612,443,
datasets/224/80.jpg,224,27,79,603,361,
datasets/225/238.jpg,225,46,121,1220,607,
datasets/225/173.jpg,225,53,146,967,532,
datasets/225/249.jpg,225,189,128,1416,1083,
datasets/225/157.jpg,225,46,124,962,606,
datasets/225/69.jpg,225,57,301,981,735,
datasets/225/165.jpg,225,68,290,1580,963,
datasets/225/234.jpg,225,13,102,379,264,
datasets/225/138.jpg,225,1,413,187,647,
datasets/225/248.jpg,225,46,175,971,563,
datasets/225/286.jpg,225,67,137,498,364,
datasets/225/6.jpg,225,95,233,963,656,
datasets/225/311.jpg,225,112,86,517,416,
datasets/225/221.jpg,225,67,255,1526,882,
datasets/225/338.jpg,225,52,93,559,366,
datasets/225/96.jpg,225,107,120,942,648,
datasets/225/337.jpg,225,46,198,1104,629,
datasets/225/261.jpg,225,691,30,862,108,
datasets/225/266.jpg,225,29,112,605,397,
